Invoice,Date,Month,Country,TransactionType,PrimaryIssue,IssueMask,ReviewStatus,SourceRows,FlaggedRows,RuleHits,MissingCustomerRows,MissingDescriptionRows,DuplicateRows,ZeroPriceRows,NegativePriceRows,AdjustmentRows,PositiveValue,FlaggedPositiveValue,DuplicatePositiveValue,UnidentifiedPositiveValue,SignedValue,FirstSourceRow
540501,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,37,0,0,0,0,0,0,0,0,753.26,0.0,0.0,0.0,753.26,49075
540502,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,625.04,0.0,0.0,0.0,625.04,49112
540504,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,24,0,0,0,0,0,0,0,0,208.56,0.0,0.0,0.0,208.56,49135
540505,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,16,0,0,0,0,0,0,0,0,313.15,0.0,0.0,0.0,313.15,49159
540506,2011-01-09,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,7.9,7.9,7.9,0.0,7.9,49189
540506,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,34,0,0,0,0,0,0,0,0,274.35,0.0,0.0,0.0,274.35,49175
540507,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,1933.2,0.0,0.0,0.0,1933.2,49210
540508,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,16,0,0,0,0,0,0,0,0,146.55,0.0,0.0,0.0,146.55,49216
540509,2011-01-09,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,4.2,4.2,4.2,0.0,4.2,49238
540509,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,51,0,0,0,0,0,0,0,0,533.79,0.0,0.0,0.0,533.79,49232
540510,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,3,0,0,0,0,0,0,0,0,104.25,0.0,0.0,0.0,104.25,49284
540511,2011-01-09,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,4,4,4,0,0,4,0,0,0,34.37,34.37,34.37,0.0,34.37,49297
540511,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,30,0,0,0,0,0,0,0,0,299.89,0.0,0.0,0.0,299.89,49287
540512,2011-01-09,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,1.65,1.65,1.65,0.0,1.65,49342
540512,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,28,0,0,0,0,0,0,0,0,140.59,0.0,0.0,0.0,140.59,49321
540513,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,422.4,0.0,0.0,0.0,422.4,49350
540514,2011-01-09,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,3,3,3,0,0,3,0,0,0,25.5,25.5,25.5,0.0,25.5,49396
540514,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,41,0,0,0,0,0,0,0,0,406.27,0.0,0.0,0.0,406.27,49359
540515,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,182.78,0.0,0.0,0.0,182.78,49403
540516,2011-01-09,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,1.45,1.45,1.45,0.0,1.45,49453
540516,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,265.75,0.0,0.0,0.0,265.75,49432
540517,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,14,0,0,0,0,0,0,0,0,157.09,0.0,0.0,0.0,157.09,49462
540518,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,97.5,0.0,0.0,0.0,97.5,49476
540519,2011-01-09,2011-01,Portugal,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,413.68,0.0,0.0,0.0,413.68,49483
540520,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,49,0,0,0,0,0,0,0,0,195.45,0.0,0.0,0.0,195.45,49500
540521,2011-01-09,2011-01,France,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,114.0,0.0,0.0,0.0,114.0,49549
540522,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,16,0,0,0,0,0,0,0,0,301.28,0.0,0.0,0.0,301.28,49558
540523,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,36,0,0,0,0,0,0,0,0,340.94,0.0,0.0,0.0,340.94,49574
540524,2011-01-09,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,9,9,9,0,0,9,0,0,0,53.15,53.15,53.15,0.0,53.15,49637
540524,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,38,0,0,0,0,0,0,0,0,607.21,0.0,0.0,0.0,607.21,49610
540525,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,18,0,0,0,0,0,0,0,0,309.48,0.0,0.0,0.0,309.48,49657
540526,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,38,0,0,0,0,0,0,0,0,229.48,0.0,0.0,0.0,229.48,49675
540528,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,12,0,0,0,0,0,0,0,0,136.05,0.0,0.0,0.0,136.05,49715
540529,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,15,0,0,0,0,0,0,0,0,479.0,0.0,0.0,0.0,479.0,49727
540530,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,27,0,0,0,0,0,0,0,0,488.46,0.0,0.0,0.0,488.46,49742
540531,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,33,0,0,0,0,0,0,0,0,119.49,0.0,0.0,0.0,119.49,49769
540532,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,221.7,0.0,0.0,0.0,221.7,49802
540533,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,25,0,0,0,0,0,0,0,0,141.05,0.0,0.0,0.0,141.05,49822
540534,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,25.2,0.0,0.0,0.0,25.2,49847
540536,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,25,0,0,0,0,0,0,0,0,145.5,0.0,0.0,0.0,145.5,49863
540537,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,110.18,0.0,0.0,0.0,110.18,49888
540538,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,31,0,0,0,0,0,0,0,0,279.02,0.0,0.0,0.0,279.02,49901
540539,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,26,0,0,0,0,0,0,0,0,557.07,0.0,0.0,0.0,557.07,49932
540540,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,22,0,0,0,0,0,0,0,0,169.35,0.0,0.0,0.0,169.35,49958
540541,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,22,0,0,0,0,0,0,0,0,320.22,0.0,0.0,0.0,320.22,49980
540542,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,78.2,0.0,0.0,0.0,78.2,50002
540543,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,36,0,0,0,0,0,0,0,0,380.68,0.0,0.0,0.0,380.68,50007
540544,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,73.5,0.0,0.0,0.0,73.5,50043
540545,2011-01-09,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,42.3,42.3,42.3,0.0,42.3,50071
540545,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,46,0,0,0,0,0,0,0,0,359.19,0.0,0.0,0.0,359.19,50048
540546,2011-01-09,2011-01,Portugal,Positive sale line,No rule triggered,0,No rule triggered,35,0,0,0,0,0,0,0,0,686.48,0.0,0.0,0.0,686.48,50096
540547,2011-01-09,2011-01,EIRE,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,258.0,0.0,0.0,0.0,258.0,50131
540548,2011-01-09,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,179.1,0.0,0.0,0.0,179.1,50144
540549,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,50153
540550,2011-01-10,2011-01,Spain,Positive sale line,No rule triggered,0,No rule triggered,93,0,0,0,0,0,0,0,0,1715.85,0.0,0.0,0.0,1715.85,50154
540551,2011-01-10,2011-01,United Kingdom,Positive sale line,Customer ID missing,1,Review required,502,502,502,502,0,0,0,0,0,4731.64,4731.64,0.0,4731.64,4731.64,50247
540552,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,22,0,0,0,0,0,0,0,0,376.7,0.0,0.0,0.0,376.7,50749
540553,2011-01-10,2011-01,Germany,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,344.94,0.0,0.0,0.0,344.94,50771
540554,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,15,0,0,0,0,0,0,0,0,240.45,0.0,0.0,0.0,240.45,50776
540556,2011-01-10,2011-01,Israel,Positive sale line,Customer ID missing,1,Review required,14,14,14,14,0,0,0,0,0,379.84,379.84,0.0,379.84,379.84,50793
540557,2011-01-10,2011-01,Australia,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,81.6,50807
540558,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Zero unit price,41,Review required,1,1,3,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,50808
540560,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,50810
540561,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,23,0,0,0,0,0,0,0,0,326.78,0.0,0.0,0.0,326.78,50811
540562,2011-01-10,2011-01,Germany,Positive sale line,No rule triggered,0,No rule triggered,16,0,0,0,0,0,0,0,0,337.39,0.0,0.0,0.0,337.39,50834
540563,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,175.2,0.0,0.0,0.0,175.2,50850
540564,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Zero unit price,41,Review required,1,1,3,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,50851
540565,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,102.0,0.0,0.0,0.0,102.0,50852
540566,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,46,0,0,0,0,0,0,0,0,185.97,0.0,0.0,0.0,185.97,50853
540567,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,19,0,0,0,0,0,0,0,0,332.41,0.0,0.0,0.0,332.41,50899
540568,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,42,0,0,0,0,0,0,0,0,646.54,0.0,0.0,0.0,646.54,50918
540595,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,326.82,0.0,0.0,0.0,326.82,50960
540604,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,311.71,0.0,0.0,0.0,311.71,50989
540630,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,217.75,0.0,0.0,0.0,217.75,51018
540635,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,456.97,0.0,0.0,0.0,456.97,51029
540636,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,212.0,0.0,0.0,0.0,212.0,51049
540637,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,51050
540638,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Zero unit price,41,Review required,1,1,3,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,51051
540639,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,566.84,0.0,0.0,0.0,566.84,51052
540640,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,167.6,0.0,0.0,0.0,167.6,51073
540641,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,15,0,0,0,0,0,0,0,0,279.3,0.0,0.0,0.0,279.3,51094
540642,2011-01-10,2011-01,France,Positive sale line,No rule triggered,0,No rule triggered,50,0,0,0,0,0,0,0,0,1238.06,0.0,0.0,0.0,1238.06,51109
540644,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,35,0,0,0,0,0,0,0,0,827.18,0.0,0.0,0.0,827.18,51160
540645,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,402.66,0.0,0.0,0.0,402.66,51195
540646,2011-01-10,2011-01,United Kingdom,Positive sale line,Customer ID missing,1,Review required,350,350,350,350,0,0,0,0,0,2312.89,2312.89,0.0,2312.89,2312.89,51208
540647,2011-01-10,2011-01,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,16.0,16.0,16.0,0.0,16.0,51584
540647,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,91,0,0,0,0,0,0,0,0,1232.32,0.0,0.0,0.0,1232.32,51558
540648,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,15,0,0,0,0,0,0,0,0,969.87,0.0,0.0,0.0,969.87,51651
540649,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,404.12,0.0,0.0,0.0,404.12,51666
540650,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,51674
540651,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Zero unit price,41,Review required,1,1,3,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,51675
540653,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,250.0,0.0,0.0,0.0,250.0,51677
540662,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,10,0,0,0,0,0,0,0,0,500.48,0.0,0.0,0.0,500.48,51678
540664,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,14,0,0,0,0,0,0,0,0,263.0,0.0,0.0,0.0,263.0,51688
540671,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,322.53,0.0,0.0,0.0,322.53,51702
540672,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,50,0,0,0,0,0,0,0,0,780.42,0.0,0.0,0.0,780.42,51709
540673,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Zero unit price,9,Review required,1,1,2,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,51759
540674,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Zero unit price,9,Review required,1,1,2,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,51760
540675,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Zero unit price,9,Review required,1,1,2,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,51761
540676,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,51762
540677,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,51763
540678,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,51764
540679,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,51765
540680,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,33,0,0,0,0,0,0,0,0,434.04,0.0,0.0,0.0,434.04,51766
540681,2011-01-10,2011-01,United Kingdom,Positive sale line,Customer ID missing,1,Review required,289,289,289,289,0,0,0,0,0,1787.82,1787.82,0.0,1787.82,1787.82,51799
540682,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,64.14,0.0,0.0,0.0,64.14,52088
540683,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,52096
540684,2011-01-10,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,52097
540685,2011-01-10,2011-01,United Kingdom,Positive sale line,Customer ID missing,1,Review required,4,4,4,4,0,0,0,0,0,10.05,10.05,0.0,10.05,10.05,52098
540687,2011-01-10,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,27,0,0,0,0,0,0,0,0,237.19,0.0,0.0,0.0,237.19,52102
540688,2011-01-11,2011-01,France,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,234.0,0.0,0.0,0.0,234.0,52129
540689,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,12797.52,0.0,0.0,0.0,12797.52,52133
540690,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,12,0,0,0,0,0,0,0,0,241.26,0.0,0.0,0.0,241.26,52137
540691,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,44,0,0,0,0,0,0,0,0,1508.66,0.0,0.0,0.0,1508.66,52149
540692,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,23,0,0,0,0,0,0,0,0,352.51,0.0,0.0,0.0,352.51,52193
540693,2011-01-11,2011-01,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,52216
540694,2011-01-11,2011-01,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,52217
540695,2011-01-11,2011-01,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,52218
540696,2011-01-11,2011-01,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,52219
540697,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,369.0,0.0,0.0,0.0,369.0,52220
540698,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,23,0,0,0,0,0,0,0,0,4314.02,0.0,0.0,0.0,4314.02,52241
540699,2011-01-11,2011-01,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,52264
540700,2011-01-11,2011-01,Australia,Positive sale line,No rule triggered,0,No rule triggered,19,0,0,0,0,0,0,0,0,462.5,0.0,0.0,0.0,462.5,52265
540701,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,602.44,0.0,0.0,0.0,602.44,52284
540702,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,10,0,0,0,0,0,0,0,0,140.49,0.0,0.0,0.0,140.49,52293
540703,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,15,0,0,0,0,0,0,0,0,511.46,0.0,0.0,0.0,511.46,52303
540704,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,302.57,0.0,0.0,0.0,302.57,52318
540732,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,144.12,0.0,0.0,0.0,144.12,52331
540750,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,153.9,0.0,0.0,0.0,153.9,52340
540753,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,69.7,0.0,0.0,0.0,69.7,52348
540768,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,10,0,0,0,0,0,0,0,0,670.8,0.0,0.0,0.0,670.8,52352
540769,2011-01-11,2011-01,Germany,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,144.26,0.0,0.0,0.0,144.26,52362
540770,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,145.75,0.0,0.0,0.0,145.75,52371
540777,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,3,0,0,0,0,0,0,0,0,110.95,0.0,0.0,0.0,110.95,52378
540778,2011-01-11,2011-01,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,52381
540779,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,252.42,0.0,0.0,0.0,252.42,52382
540782,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,184.2,0.0,0.0,0.0,184.2,52409
540785,2011-01-11,2011-01,Spain,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,3417.12,0.0,0.0,0.0,3417.12,52418
540789,2011-01-11,2011-01,France,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,871.2,0.0,0.0,0.0,871.2,52432
540794,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,153.6,0.0,0.0,0.0,153.6,52439
540795,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,355.8,0.0,0.0,0.0,355.8,52448
540797,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,8.5,0.0,0.0,0.0,8.5,52462
540798,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,77,0,0,0,0,0,0,0,0,727.36,0.0,0.0,0.0,727.36,52463
540799,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,15.3,0.0,0.0,0.0,15.3,52540
540800,2011-01-11,2011-01,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,302.36,0.0,0.0,0.0,302.36,52542
